"Plot Title: Room 12"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 10561435, SEN S/N: 10561435)","RH, % (LGR S/N: 10561435, SEN S/N: 10561435)","DewPt, °C (LGR S/N: 10561435, SEN S/N: 10561435)","Started (LGR S/N: 10561435, SEN S/N: 10561435)","Chan 2 Alarm Tripped (LGR S/N: 10561435, SEN S/N: 10561435)","Button Up (LGR S/N: 10561435, SEN S/N: 10561435)","Chan 2 Alarm Cleared (LGR S/N: 10561435, SEN S/N: 10561435)","Chan 1 Alarm Tripped (LGR S/N: 10561435, SEN S/N: 10561435)","Chan 1 Alarm Cleared (LGR S/N: 10561435, SEN S/N: 10561435)","Button Down (LGR S/N: 10561435, SEN S/N: 10561435)","Stopped (LGR S/N: 10561435, SEN S/N: 10561435)","Host Connected (LGR S/N: 10561435, SEN S/N: 10561435)","End Of File (LGR S/N: 10561435, SEN S/N: 10561435)"
17638,01/11/15 09:19:07 PM,20.344,64.090,13.350,,,,,,,,,,
17639,01/11/15 09:24:07 PM,20.463,74.863,15.874,,,,,,,,,,
17640,01/11/15 09:29:07 PM,21.131,76.550,16.870,,,,,,,,,,
17641,01/11/15 09:34:07 PM,21.632,76.192,17.281,,,,,,,,,,
17642,01/11/15 09:39:07 PM,20.059,67.935,13.975,,,,,,,,,,
17643,01/11/15 09:44:07 PM,20.535,74.993,15.970,,,,,,,,,,
17644,01/11/15 09:49:07 PM,21.179,75.208,16.637,,,,,,,,,,
17645,01/11/15 09:54:07 PM,21.632,73.589,16.732,,,,,,,,,,
17646,01/11/15 09:59:07 PM,20.011,69.515,14.285,,,,,,,,,,
17647,01/11/15 10:04:07 PM,20.583,74.772,15.970,,,,,,,,,,
17648,01/11/15 10:09:07 PM,21.250,73.892,16.428,,,,,,,,,,
17649,01/11/15 10:14:07 PM,21.465,68.544,15.457,,,,,,,,,,
17650,01/11/15 10:19:07 PM,20.035,70.866,14.606,,,,,,,,,,
17651,01/11/15 10:24:07 PM,20.702,73.640,15.846,,,,,,,,,,
17652,01/11/15 10:29:07 PM,21.322,72.103,16.112,,,,,,,,,,
17653,01/11/15 10:34:07 PM,21.131,64.253,14.135,,,,,,,,,,
17654,01/11/15 10:39:07 PM,20.059,71.541,14.776,,,,,,,,,,
17655,01/11/15 10:44:07 PM,20.797,72.090,15.605,,,,,,,,,,
17656,01/11/15 10:49:07 PM,21.417,70.305,15.808,,,,,,,,,,
17657,01/11/15 10:54:07 PM,20.511,60.347,12.587,,,,,,,,,,
17658,01/11/15 10:59:07 PM,20.201,71.801,14.970,,,,,,,,,,
17659,01/11/15 11:04:07 PM,20.964,70.044,15.316,,,,,,,,,,
17660,01/11/15 11:09:07 PM,21.513,68.108,15.403,,,,,,,,,,
17661,01/11/15 11:14:07 PM,20.011,64.362,13.099,,,,,,,,,,
17662,01/11/15 11:19:07 PM,20.392,71.779,15.148,,,,,,,,,,
17663,01/11/15 11:24:07 PM,21.155,70.432,15.585,,,,,,,,,,
17664,01/11/15 11:29:07 PM,21.608,69.397,15.788,,,,,,,,,,
17665,01/11/15 11:34:07 PM,19.868,67.369,13.665,,,,,,,,,,
17666,01/11/15 11:39:07 PM,20.368,74.008,15.602,,,,,,,,,,
17667,01/11/15 11:44:07 PM,21.107,71.741,15.827,,,,,,,,,,
17668,01/11/15 11:49:07 PM,21.584,68.802,15.630,,,,,,,,,,
17669,01/11/15 11:54:07 PM,19.868,67.635,13.726,,,,,,,,,,
17670,01/11/15 11:59:07 PM,20.487,70.190,14.891,,,,,,,,,,
17671,01/12/15 12:04:07 AM,21.250,66.129,14.694,,,,,,,,,,
17672,01/12/15 12:09:07 AM,20.821,58.323,12.358,,,,,,,,,,
17673,01/12/15 12:14:07 AM,20.059,69.524,14.333,,,,,,,,,,
17674,01/12/15 12:19:07 AM,20.892,67.493,14.670,,,,,,,,,,
17675,01/12/15 12:24:07 AM,21.465,66.077,14.886,,,,,,,,,,
17676,01/12/15 12:29:07 AM,20.392,58.989,12.128,,,,,,,,,,
17677,01/12/15 12:34:07 AM,20.130,71.467,14.829,,,,,,,,,,
17678,01/12/15 12:39:07 AM,20.964,69.102,15.105,,,,,,,,,,
17679,01/12/15 12:44:07 AM,21.489,67.422,15.222,,,,,,,,,,
17680,01/12/15 12:49:07 AM,20.178,61.384,12.533,,,,,,,,,,
17681,01/12/15 12:54:07 AM,20.201,72.325,15.083,,,,,,,,,,
17682,01/12/15 12:59:07 AM,20.964,69.868,15.276,,,,,,,,,,
17683,01/12/15 01:04:07 AM,21.489,68.134,15.386,,,,,,,,,,
17684,01/12/15 01:09:07 AM,20.106,62.970,12.855,,,,,,,,,,
17685,01/12/15 01:14:07 AM,20.225,72.765,15.200,,,,,,,,,,
17686,01/12/15 01:19:07 AM,20.988,70.225,15.379,,,,,,,,,,
17687,01/12/15 01:24:07 AM,21.489,68.163,15.393,,,,,,,,,,
17688,01/12/15 01:29:07 AM,20.130,62.312,12.717,,,,,,,,,,
17689,01/12/15 01:34:07 AM,20.178,72.814,15.165,,,,,,,,,,
17690,01/12/15 01:39:07 AM,20.964,70.338,15.381,,,,,,,,,,
17691,01/12/15 01:44:07 AM,21.465,68.426,15.430,,,,,,,,,,
17692,01/12/15 01:49:07 AM,20.249,60.275,12.322,,,,,,,,,,
17693,01/12/15 01:54:07 AM,20.106,72.684,15.068,,,,,,,,,,
17694,01/12/15 01:59:07 AM,20.869,70.408,15.305,,,,,,,,,,
17695,01/12/15 02:04:07 AM,21.417,68.506,15.403,,,,,,,,,,
17696,01/12/15 02:09:07 AM,20.630,60.548,12.750,,,,,,,,,,
17697,01/12/15 02:14:07 AM,20.035,72.699,15.003,,,,,,,,,,
17698,01/12/15 02:19:07 AM,20.821,70.956,15.380,,,,,,,,,,
17699,01/12/15 02:24:07 AM,21.370,69.059,15.483,,,,,,,,,,
17700,01/12/15 02:29:07 AM,21.059,62.314,13.595,,,,,,,,,,
17701,01/12/15 02:34:07 AM,19.940,71.780,14.713,,,,,,,,,,
17702,01/12/15 02:39:07 AM,20.654,71.625,15.366,,,,,,,,,,
17703,01/12/15 02:44:07 AM,21.274,69.248,15.434,,,,,,,,,,
17704,01/12/15 02:49:07 AM,21.489,64.914,14.633,,,,,,,,,,
17705,01/12/15 02:54:07 AM,19.844,70.305,14.300,,,,,,,,,,
17706,01/12/15 02:59:07 AM,20.511,72.268,15.368,,,,,,,,,,
17707,01/12/15 03:04:07 AM,21.179,69.849,15.478,,,,,,,,,,
17708,01/12/15 03:09:07 AM,21.584,68.329,15.522,,,,,,,,,,
17709,01/12/15 03:14:07 AM,19.868,67.635,13.726,,,,,,,,,,
17710,01/12/15 03:19:07 AM,20.321,72.957,15.333,,,,,,,,,,
17711,01/12/15 03:24:07 AM,21.059,70.267,15.457,,,,,,,,,,
17712,01/12/15 03:29:07 AM,21.489,68.519,15.474,,,,,,,,,,
17713,01/12/15 03:34:07 AM,20.321,59.405,12.168,,,,,,,,,,
17714,01/12/15 03:39:07 AM,20.130,71.351,14.803,,,,,,,,,,
17715,01/12/15 03:44:07 AM,20.916,69.123,15.064,,,,,,,,,,
17716,01/12/15 03:49:07 AM,21.441,67.591,15.216,,,,,,,,,,
17717,01/12/15 03:54:07 AM,20.678,60.708,12.835,,,,,,,,,,
17718,01/12/15 03:59:07 AM,20.059,72.355,14.952,,,,,,,,,,
17719,01/12/15 04:04:07 AM,20.821,70.370,15.251,,,,,,,,,,
17720,01/12/15 04:09:07 AM,21.346,68.434,15.318,,,,,,,,,,
17721,01/12/15 04:14:07 AM,20.988,61.637,13.360,,,,,,,,,,
17722,01/12/15 04:19:07 AM,19.940,72.071,14.776,,,,,,,,,,
17723,01/12/15 04:24:07 AM,20.702,71.196,15.319,,,,,,,,,,
17724,01/12/15 04:29:07 AM,21.274,69.130,15.407,,,,,,,,,,
17725,01/12/15 04:34:07 AM,21.513,65.398,14.771,,,,,,,,,,
17726,01/12/15 04:39:07 AM,19.868,70.426,14.350,,,,,,,,,,
17727,01/12/15 04:44:07 AM,20.511,71.744,15.255,,,,,,,,,,
17728,01/12/15 04:49:07 AM,21.155,69.196,15.308,,,,,,,,,,
17729,01/12/15 04:54:07 AM,21.561,67.464,15.301,,,,,,,,,,
17730,01/12/15 04:59:07 AM,19.892,66.485,13.484,,,,,,,,,,
17731,01/12/15 05:04:07 AM,20.297,72.314,15.172,,,,,,,,,,
17732,01/12/15 05:09:07 AM,21.012,69.965,15.344,,,,,,,,,,
17733,01/12/15 05:14:07 AM,21.465,68.337,15.410,,,,,,,,,,
17734,01/12/15 05:19:07 AM,20.416,60.332,12.493,,,,,,,,,,
17735,01/12/15 05:24:07 AM,20.035,73.105,15.089,,,,,,,,,,
17736,01/12/15 05:29:07 AM,20.797,71.244,15.420,,,,,,,,,,
17737,01/12/15 05:34:07 AM,21.322,69.286,15.488,,,,,,,,,,
17738,01/12/15 05:39:07 AM,21.179,62.092,13.653,,,,,,,,,,
17739,01/12/15 05:44:07 AM,19.963,70.005,14.348,,,,,,,,,,
17740,01/12/15 05:49:07 AM,20.726,67.641,14.545,,,,,,,,,,
17741,01/12/15 05:54:07 AM,21.346,64.080,14.297,,,,,,,,,,
17742,01/12/15 05:59:07 AM,20.487,57.230,11.758,,,,,,,,,,
17743,01/12/15 06:04:07 AM,20.035,69.226,14.244,,,,,,,,,,
17744,01/12/15 06:09:07 AM,20.845,67.425,14.609,,,,,,,,,,
17745,01/12/15 06:14:07 AM,21.346,66.384,14.845,,,,,,,,,,
17746,01/12/15 06:19:07 AM,21.250,61.862,13.663,,,,,,,,,,
17747,01/12/15 06:24:07 AM,19.868,70.776,14.427,,,,,,,,,,
17748,01/12/15 06:29:07 AM,20.606,70.476,15.069,,,,,,,,,,
17749,01/12/15 06:34:07 AM,21.203,68.467,15.189,,,,,,,,,,
17750,01/12/15 06:39:07 AM,21.584,67.201,15.262,,,,,,,,,,
17751,01/12/15 06:44:07 AM,19.868,66.748,13.522,,,,,,,,,,
17752,01/12/15 06:49:07 AM,20.297,72.343,15.178,,,,,,,,,,
17753,01/12/15 06:54:07 AM,21.012,69.818,15.311,,,,,,,,,,
17754,01/12/15 06:59:07 AM,21.465,68.307,15.403,,,,,,,,,,
17755,01/12/15 07:04:07 AM,20.225,60.575,12.375,,,,,,,,,,
17756,01/12/15 07:09:07 AM,20.059,73.138,15.119,,,,,,,,,,
17757,01/12/15 07:14:07 AM,20.821,70.721,15.329,,,,,,,,,,
17758,01/12/15 07:19:07 AM,21.346,68.729,15.385,,,,,,,,,,
17759,01/12/15 07:24:07 AM,21.250,62.919,13.924,,,,,,,,,,
17760,01/12/15 07:29:07 AM,19.892,69.904,14.257,,,,,,,,,,
17761,01/12/15 07:34:07 AM,20.654,68.249,14.615,,,,,,,,,,
17762,01/12/15 07:39:07 AM,21.274,64.458,14.320,,,,,,,,,,
17763,01/12/15 07:44:07 AM,20.678,57.166,11.919,,,,,,,,,,
17764,01/12/15 07:49:07 AM,20.011,68.781,14.121,,,,,,,,,,
17765,01/12/15 07:54:07 AM,20.797,66.020,14.238,,,,,,,,,,
17766,01/12/15 07:59:07 AM,21.298,64.732,14.408,,,,,,,,,,
17767,01/12/15 08:04:07 AM,21.561,62.457,14.104,,,,,,,,,,
17768,01/12/15 08:09:07 AM,19.821,68.834,13.951,,,,,,,,,,
17769,01/12/15 08:14:07 AM,20.535,69.053,14.683,,,,,,,,,,
17770,01/12/15 08:19:07 AM,21.155,67.006,14.808,,,,,,,,,,
17771,01/12/15 08:24:07 AM,21.537,65.462,14.809,,,,,,,,,,
17772,01/12/15 08:29:07 AM,19.868,65.114,13.142,,,,,,,,,,
17773,01/12/15 08:34:07 AM,20.273,69.975,14.638,,,,,,,,,,
17774,01/12/15 08:39:07 AM,21.393,66.094,14.822,,,,,,,,,,
17775,01/12/15 08:44:07 AM,20.821,56.973,12.001,,,,,,,,,,
17776,01/12/15 08:49:07 AM,22.445,64.085,15.340,,,,,,,,,,
17777,01/12/15 08:54:07 AM,24.368,51.015,13.603,,,,,,,,,,
17778,01/12/15 08:59:07 AM,23.838,48.498,12.341,,,,,,,,,,
17779,01/12/15 09:04:07 AM,25.215,58.319,16.471,,,,,,,,,,
17780,01/12/15 09:09:07 AM,24.852,47.217,12.859,,,,,,,,,,
17781,01/12/15 09:14:07 AM,24.320,49.516,13.101,,,,,,,,,,
17782,01/12/15 09:19:07 AM,25.555,55.155,15.912,,,,,,,,,,
17783,01/12/15 09:24:07 AM,24.803,45.149,12.132,,,,,,,,,,
17784,01/12/15 09:29:07 AM,24.610,52.345,14.223,,,,,,,,,,
17785,01/12/15 09:34:07 AM,25.603,50.577,14.606,,,,,,,,,,
17786,01/12/15 09:39:07 AM,24.706,43.778,11.577,,,,,,,,,,
17787,01/12/15 09:44:07 AM,25.118,54.747,15.390,,,,,,,,,,
17788,01/12/15 09:49:07 AM,25.288,47.272,13.275,,,,,,,,,,
17789,01/12/15 09:54:07 AM,24.561,42.266,10.915,,,,,,,,,,
17790,01/12/15 09:59:07 AM,25.312,55.371,15.747,,,,,,,,,,
17791,01/12/15 10:04:07 AM,25.264,46.206,12.903,,,,,,,,,,
17792,01/12/15 10:09:07 AM,24.537,41.872,10.753,,,,,,,,,,
17793,01/12/15 10:14:07 AM,25.361,55.440,15.812,,,,,,,,,,
17794,01/12/15 10:19:07 AM,25.336,45.860,12.854,,,,,,,,,,
17795,01/12/15 10:24:07 AM,24.586,41.812,10.775,,,,,,,,,,
17796,01/12/15 10:29:07 AM,25.409,55.102,15.762,,,,,,,,,,
17797,01/12/15 10:34:07 AM,25.336,45.569,12.757,,,,,,,,,,
17798,01/12/15 10:39:07 AM,24.586,41.812,10.775,,,,,,,,,,
17799,01/12/15 10:44:07 AM,25.555,55.469,16.001,,,,,,,,,,
17800,01/12/15 10:49:07 AM,25.312,45.469,12.702,,,,,,,,,,
17801,01/12/15 10:54:07 AM,24.610,42.076,10.891,,,,,,,,,,
17802,01/12/15 10:59:07 AM,25.701,56.116,16.319,,,,,,,,,,
17803,01/12/15 11:04:07 AM,25.336,45.245,12.648,,,,,,,,,,
17804,01/12/15 11:09:07 AM,24.658,43.253,11.351,,,,,,,,,,
17805,01/12/15 11:14:07 AM,25.847,54.977,16.132,,,,,,,,,,
17806,01/12/15 11:19:07 AM,25.215,44.907,12.424,,,,,,,,,,
17807,01/12/15 11:24:07 AM,24.489,42.225,10.836,,,,,,,,,,
17808,01/12/15 11:29:07 AM,25.676,55.768,16.198,,,,,,,,,,
17809,01/12/15 11:34:07 AM,25.264,45.075,12.525,,,,,,,,,,
17810,01/12/15 11:39:07 AM,24.561,41.777,10.740,,,,,,,,,,
17811,01/12/15 11:44:07 AM,24.610,50.762,13.749,,,,,,,,,,
17812,01/12/15 11:49:07 AM,25.701,49.920,14.493,,,,,,,,,,
17813,01/12/15 11:54:07 AM,24.973,43.647,11.772,,,,,,,,,,
17814,01/12/15 11:59:07 AM,24.320,43.149,11.009,,,,,,,,,,
17815,01/12/15 12:04:07 PM,25.628,56.887,16.465,,,,,,,,,,
17816,01/12/15 12:09:07 PM,25.264,45.722,12.742,,,,,,,,,,
17817,01/12/15 12:14:07 PM,24.586,42.203,10.915,,,,,,,,,,
17818,01/12/15 12:19:07 PM,24.876,52.319,14.461,,,,,,,,,,
17819,01/12/15 12:24:07 PM,25.701,49.153,14.253,,,,,,,,,,
17820,01/12/15 12:29:07 PM,25.021,43.425,11.738,,,,,,,,,,
17821,01/12/15 12:34:07 PM,24.465,41.440,10.532,,,,,,,,,,
17822,01/12/15 12:39:07 PM,25.579,56.443,16.297,,,,,,,,,,
17823,01/12/15 12:44:07 PM,25.361,45.863,12.877,,,,,,,,,,
17824,01/12/15 12:49:07 PM,24.706,42.217,11.028,,,,,,,,,,
17825,01/12/15 12:54:07 PM,24.706,50.140,13.648,,,,,,,,,,
17826,01/12/15 12:59:07 PM,25.774,50.599,14.770,,,,,,,,,,
17827,01/12/15 01:04:07 PM,25.118,43.761,11.943,,,,,,,,,,
17828,01/12/15 01:09:07 PM,24.561,43.567,11.373,,,,,,,,,,
17829,01/12/15 01:14:07 PM,25.749,55.685,16.243,,,,,,,,,,
17830,01/12/15 01:19:07 PM,25.264,45.107,12.536,,,,,,,,,,
17831,01/12/15 01:24:07 PM,24.634,41.817,10.820,,,,,,,,,,
17832,01/12/15 01:29:07 PM,24.344,46.512,12.167,,,,,,,,,,
17833,01/12/15 01:34:07 PM,25.749,54.491,15.903,,,,,,,,,,
17834,01/12/15 01:39:07 PM,25.312,46.018,12.885,,,,,,,,,,
17835,01/12/15 01:44:07 PM,24.852,42.755,11.350,,,,,,,,,,
17836,01/12/15 01:49:07 PM,24.392,42.767,10.941,,,,,,,,,,
17837,01/12/15 01:54:07 PM,25.191,56.135,15.849,,,,,,,,,,
17838,01/12/15 01:59:07 PM,25.628,48.631,14.021,,,,,,,,,,
17839,01/12/15 02:04:07 PM,25.021,43.815,11.874,,,,,,,,,,
17840,01/12/15 02:09:07 PM,24.441,42.220,10.790,,,,,,,,,,
17841,01/12/15 02:14:07 PM,25.312,56.059,15.941,,,,,,,,,,
17842,01/12/15 02:19:07 PM,25.555,48.205,13.819,,,,,,,,,,
17843,01/12/15 02:24:07 PM,24.586,45.317,11.991,,,,,,,,,,
17844,01/12/15 02:29:07 PM,25.506,55.524,15.971,,,,,,,,,,
17845,01/12/15 02:34:07 PM,24.658,52.731,14.381,,,,,,,,,,
17846,01/12/15 02:39:07 PM,24.489,52.171,14.060,,,,,,,,,,
17847,01/12/15 02:44:07 PM,24.344,49.647,13.163,,,,,,,,,,
17848,01/12/15 02:49:07 PM,23.838,49.580,12.678,,,,,,,,,,
17849,01/12/15 02:54:07 PM,23.862,46.421,11.698,,,,,,,,,,
17850,01/12/15 02:59:07 PM,24.296,54.441,14.540,,,,,,,,,,
17851,01/12/15 03:04:07 PM,25.433,51.000,14.579,,,,,,,,,,
17852,01/12/15 03:09:07 PM,24.127,45.198,11.535,,,,,,,,,,
17853,01/12/15 03:14:07 PM,24.827,53.416,14.738,,,,,,,,,,
17854,01/12/15 03:19:07 PM,25.555,47.466,13.581,,,,,,,,,,
17855,01/12/15 03:24:07 PM,24.852,42.331,11.200,,,,,,,,,,
17856,01/12/15 03:29:07 PM,24.948,51.728,14.352,,,,,,,,,,
17857,01/12/15 03:34:07 PM,25.822,48.816,14.258,,,,,,,,,,
17858,01/12/15 03:39:07 PM,25.021,43.230,11.670,,,,,,,,,,
17859,01/12/15 03:44:07 PM,24.465,42.873,11.043,,,,,,,,,,
17860,01/12/15 03:49:07 PM,25.749,56.249,16.401,,,,,,,,,,
17861,01/12/15 03:54:07 PM,25.385,45.316,12.716,,,,,,,,,,
17862,01/12/15 03:59:07 PM,24.755,41.994,10.992,,,,,,,,,,
17863,01/12/15 04:04:07 PM,24.803,50.566,13.867,,,,,,,,,,
17864,01/12/15 04:09:07 PM,25.847,50.513,14.810,,,,,,,,,,
17865,01/12/15 04:14:07 PM,25.142,44.088,12.078,,,,,,,,,,
17866,01/12/15 04:19:07 PM,24.561,42.038,10.834,,,,,,,,,,
17867,01/12/15 04:24:07 PM,25.167,54.094,15.248,,,,,,,,,,
17868,01/12/15 04:29:07 PM,25.701,48.351,13.999,,,,,,,,,,
17869,01/12/15 04:34:07 PM,25.045,43.330,11.727,,,,,,,,,,
17870,01/12/15 04:39:07 PM,24.537,43.596,11.361,,,,,,,,,,
17871,01/12/15 04:44:07 PM,25.798,57.100,16.683,,,,,,,,,,
17872,01/12/15 04:49:07 PM,25.506,46.236,13.134,,,,,,,,,,
17873,01/12/15 04:54:07 PM,24.852,42.787,11.362,,,,,,,,,,
17874,01/12/15 04:59:07 PM,24.586,45.123,11.926,,,,,,,,,,
17875,01/12/15 05:04:07 PM,25.920,54.516,16.068,,,,,,,,,,
17876,01/12/15 05:09:07 PM,25.433,45.030,12.664,,,,,,,,,,
17877,01/12/15 05:14:07 PM,24.852,41.907,11.048,,,,,,,,,,
17878,01/12/15 05:19:07 PM,24.706,49.184,13.352,,,,,,,,,,
17879,01/12/15 05:24:07 PM,25.895,51.379,15.120,,,,,,,,,,
17880,01/12/15 05:29:07 PM,25.312,44.335,12.317,,,,,,,,,,
17881,01/12/15 05:34:07 PM,24.755,41.668,10.875,,,,,,,,,,
17882,01/12/15 05:39:07 PM,25.167,52.485,14.778,,,,,,,,,,
17883,01/12/15 05:44:07 PM,25.847,48.466,14.169,,,,,,,,,,
17884,01/12/15 05:49:07 PM,25.142,43.243,11.784,,,,,,,,,,
17885,01/12/15 05:54:07 PM,24.658,41.265,10.642,,,,,,,,,,
17886,01/12/15 05:59:07 PM,25.506,55.587,15.989,,,,,,,,,,
17887,01/12/15 06:04:07 PM,25.701,47.066,13.584,,,,,,,,,,
17888,01/12/15 06:09:07 PM,25.094,42.521,11.486,,,,,,,,,,
17889,01/12/15 06:14:07 PM,24.682,46.038,12.319,,,,,,,,,,
17890,01/12/15 06:19:07 PM,25.993,53.769,15.920,,,,,,,,,,
17891,01/12/15 06:24:07 PM,25.458,44.547,12.521,,,,,,,,,,
17892,01/12/15 06:29:07 PM,24.827,41.708,10.955,,,,,,,,,,
17893,01/12/15 06:34:07 PM,25.045,51.519,14.378,,,,,,,,,,
17894,01/12/15 06:39:07 PM,25.895,48.953,14.369,,,,,,,,,,
17895,01/12/15 06:44:07 PM,25.167,43.149,11.773,,,,,,,,,,
17896,01/12/15 06:49:07 PM,24.610,41.390,10.644,,,,,,,,,,
17897,01/12/15 06:54:07 PM,25.458,55.015,15.782,,,,,,,,,,
17898,01/12/15 06:59:07 PM,25.676,46.998,13.540,,,,,,,,,,
17899,01/12/15 07:04:07 PM,25.070,42.649,11.509,,,,,,,,,,
17900,01/12/15 07:09:07 PM,24.658,44.291,11.710,,,,,,,,,,
17901,01/12/15 07:14:07 PM,25.944,54.141,15.982,,,,,,,,,,
17902,01/12/15 07:19:07 PM,25.482,45.101,12.732,,,,,,,,,,
17903,01/12/15 07:24:07 PM,24.876,41.975,11.094,,,,,,,,,,
17904,01/12/15 07:29:07 PM,24.755,48.167,13.076,,,,,,,,,,
17905,01/12/15 07:34:07 PM,25.968,51.167,15.122,,,,,,,,,,
17906,01/12/15 07:39:07 PM,25.385,44.117,12.307,,,,,,,,,,
17907,01/12/15 07:44:07 PM,24.852,41.352,10.847,,,,,,,,,,
17908,01/12/15 07:49:07 PM,25.433,54.006,15.470,,,,,,,,,,
17909,01/12/15 07:54:07 PM,25.701,46.808,13.500,,,,,,,,,,
17910,01/12/15 07:59:07 PM,25.094,42.293,11.404,,,,,,,,,,
17911,01/12/15 08:04:07 PM,24.634,41.426,10.679,,,,,,,,,,
17912,01/12/15 08:09:07 PM,25.749,56.436,16.454,,,,,,,,,,
17913,01/12/15 08:14:07 PM,25.579,45.921,13.096,,,,,,,,,,
17914,01/12/15 08:19:07 PM,24.973,42.051,11.209,,,,,,,,,,
17915,01/12/15 08:24:07 PM,24.924,50.137,13.847,,,,,,,,,,
17916,01/12/15 08:29:07 PM,25.920,49.277,14.493,,,,,,,,,,
17917,01/12/15 08:34:07 PM,25.167,43.571,11.921,,,,,,,,,,
17918,01/12/15 08:39:07 PM,24.537,49.640,13.338,,,,,,,,,,
17919,01/12/15 08:44:07 PM,25.579,57.877,16.692,,,,,,,,,,
17920,01/12/15 08:49:07 PM,23.766,48.903,12.402,,,,,,,,,,
17921,01/12/15 08:54:07 PM,22.254,65.466,15.491,,,,,,,,,,
17922,01/12/15 08:59:07 PM,22.302,72.055,17.044,,,,,,,,,,
17923,01/12/15 09:04:07 PM,20.869,63.097,13.607,,,,,,,,,,
17924,01/12/15 09:09:07 PM,21.107,73.864,16.284,,,,,,,,,,
17925,01/12/15 09:14:07 PM,21.656,76.570,17.383,,,,,,,,,,
17926,01/12/15 09:19:07 PM,20.511,63.758,13.429,,,,,,,,,,
17927,01/12/15 09:24:07 PM,20.630,75.386,16.144,,,,,,,,,,
17928,01/12/15 09:29:07 PM,21.274,77.724,17.249,,,,,,,,,,
17929,01/12/15 09:34:07 PM,21.489,72.601,16.381,,,,,,,,,,
17930,01/12/15 09:39:07 PM,20.225,71.456,14.918,,,,,,,,,,
17931,01/12/15 09:44:07 PM,20.845,76.348,16.551,,,,,,,,,,
17932,01/12/15 09:49:07 PM,21.393,76.718,17.159,,,,,,,,,,
17933,01/12/15 09:54:07 PM,20.845,65.760,14.222,,,,,,,,,,
17934,01/12/15 09:59:07 PM,20.273,73.585,15.421,,,,,,,,,,
17935,01/12/15 10:04:07 PM,20.916,76.190,16.588,,,,,,,,,,
17936,01/12/15 10:09:07 PM,21.441,75.952,17.046,,,,,,,,,,
17937,01/12/15 10:14:07 PM,20.368,63.434,13.215,,,,,,,,,,
17938,01/12/15 10:19:07 PM,20.321,74.403,15.639,,,,,,,,,,
17939,01/12/15 10:24:07 PM,20.940,75.649,16.499,,,,,,,,,,
17940,01/12/15 10:29:07 PM,21.465,74.947,16.859,,,,,,,,,,
17941,01/12/15 10:34:07 PM,20.154,65.640,13.537,,,,,,,,,,
17942,01/12/15 10:39:07 PM,20.392,74.849,15.802,,,,,,,,,,
17943,01/12/15 10:44:07 PM,21.036,74.775,16.408,,,,,,,,,,
17944,01/12/15 10:49:07 PM,21.513,73.566,16.612,,,,,,,,,,
17945,01/12/15 10:54:07 PM,20.035,68.167,14.005,,,,,,,,,,
17946,01/12/15 10:59:07 PM,20.463,74.316,15.759,,,,,,,,,,
17947,01/12/15 11:04:07 PM,21.107,72.935,16.086,,,,,,,,,,
17948,01/12/15 11:09:07 PM,21.513,69.852,15.798,,,,,,,,,,
17949,01/12/15 11:14:07 PM,20.035,69.138,14.224,,,,,,,,,,
17950,01/12/15 11:19:07 PM,20.583,72.805,15.553,,,,,,,,,,
17951,01/12/15 11:24:07 PM,21.226,70.885,15.754,,,,,,,,,,
17952,01/12/15 11:29:07 PM,20.964,62.570,13.568,,,,,,,,,,
17953,01/12/15 11:34:07 PM,20.059,70.754,14.604,,,,,,,,,,
17954,01/12/15 11:39:07 PM,20.749,70.356,15.179,,,,,,,,,,
17955,01/12/15 11:44:07 PM,21.346,68.137,15.250,,,,,,,,,,
17956,01/12/15 11:49:07 PM,20.249,61.214,12.558,,,,,,,,,,
17957,01/12/15 11:54:07 PM,20.297,71.382,14.970,,,,,,,,,,
17958,01/12/15 11:59:07 PM,21.012,70.141,15.383,,,,,,,,,,
17959,01/13/15 12:04:07 AM,21.513,68.907,15.585,,,,,,,,,,
17960,01/13/15 12:09:07 AM,20.035,65.560,13.405,,,,,,,,,,
17961,01/13/15 12:14:07 AM,20.368,72.966,15.381,,,,,,,,,,
17962,01/13/15 12:19:07 AM,21.059,70.737,15.561,,,,,,,,,,
17963,01/13/15 12:24:07 AM,21.537,68.971,15.623,,,,,,,,,,
17964,01/13/15 12:29:07 AM,19.963,67.623,13.814,,,,,,,,,,
17965,01/13/15 12:34:07 AM,20.392,73.232,15.460,,,,,,,,,,
17966,01/13/15 12:39:07 AM,21.107,71.009,15.667,,,,,,,,,,
17967,01/13/15 12:44:07 AM,21.417,65.531,14.712,,,,,,,,,,
17968,01/13/15 12:49:07 AM,20.011,69.339,14.246,,,,,,,,,,
17969,01/13/15 12:54:07 AM,20.678,69.197,14.852,,,,,,,,,,
17970,01/13/15 12:59:07 AM,21.322,65.365,14.582,,,,,,,,,,
17971,01/13/15 01:04:07 AM,19.987,63.969,12.983,,,,,,,,,,
17972,01/13/15 01:09:07 AM,20.416,68.708,14.492,,,,,,,,,,
17973,01/13/15 01:14:07 AM,21.131,66.823,14.743,,,,,,,,,,
17974,01/13/15 01:19:07 AM,21.537,65.073,14.716,,,,,,,,,,
17975,01/13/15 01:24:07 AM,19.916,68.086,13.873,,,,,,,,,,
