"Plot Title: HOBO 8A Chamber 6B"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10561437, SEN S/N: 10561437)","RH, % (LGR S/N: 10561437, SEN S/N: 10561437)","DewPt, °C (LGR S/N: 10561437, SEN S/N: 10561437)","Host Connected (LGR S/N: 10561437, SEN S/N: 10561437)","End Of File (LGR S/N: 10561437, SEN S/N: 10561437)"
119,07/21/2014 10:28:00 AM,24.489,61.994,16.752,,
120,07/21/2014 10:29:00 AM,24.489,59.444,16.091,,
121,07/21/2014 10:30:00 AM,24.489,58.456,15.828,,
122,07/21/2014 10:31:00 AM,24.489,59.907,16.213,,
123,07/21/2014 10:32:00 AM,24.489,61.565,16.642,,
124,07/21/2014 10:33:00 AM,24.513,59.757,16.196,,
125,07/21/2014 10:34:00 AM,24.489,59.290,16.050,,
126,07/21/2014 10:35:00 AM,24.489,60.676,16.413,,
127,07/21/2014 10:36:00 AM,24.489,60.921,16.477,,
128,07/21/2014 10:37:00 AM,24.465,58.978,15.945,,
129,07/21/2014 10:38:00 AM,24.465,59.533,16.092,,
130,07/21/2014 10:39:00 AM,24.441,60.914,16.429,,
131,07/21/2014 10:40:00 AM,24.465,61.745,16.665,,
132,07/21/2014 10:41:00 AM,24.465,59.687,16.132,,
133,07/21/2014 10:42:00 AM,24.465,59.841,16.173,,
134,07/21/2014 10:43:00 AM,24.465,61.347,16.564,,
135,07/21/2014 10:44:00 AM,24.465,60.979,16.469,,
136,07/21/2014 10:45:00 AM,24.489,58.703,15.894,,
137,07/21/2014 10:46:00 AM,24.513,59.263,16.066,,
138,07/21/2014 10:47:00 AM,24.513,60.925,16.500,,
139,07/21/2014 10:48:00 AM,24.489,61.259,16.564,,
140,07/21/2014 10:49:00 AM,24.513,58.181,15.777,,
141,07/21/2014 10:50:00 AM,24.513,58.336,15.819,,
142,07/21/2014 10:51:00 AM,24.513,59.880,16.228,,
143,07/21/2014 10:52:00 AM,24.489,61.473,16.619,,
144,07/21/2014 10:53:00 AM,24.489,61.136,16.532,,
145,07/21/2014 10:54:00 AM,24.513,58.459,15.852,,
146,07/21/2014 10:55:00 AM,24.513,58.800,15.943,,
147,07/21/2014 10:56:00 AM,24.489,60.522,16.373,,
148,07/21/2014 10:57:00 AM,24.465,61.837,16.689,,
149,07/21/2014 10:58:00 AM,24.465,59.163,15.994,,
150,07/21/2014 10:59:00 AM,24.465,58.421,15.796,,
151,07/21/2014 11:00:00 AM,24.465,59.872,16.181,,
152,07/21/2014 11:01:00 AM,24.441,61.220,16.508,,
153,07/21/2014 11:02:00 AM,24.465,61.377,16.571,,
154,07/21/2014 11:03:00 AM,24.489,58.456,15.828,,
155,07/21/2014 11:04:00 AM,24.489,58.549,15.853,,
156,07/21/2014 11:05:00 AM,24.489,59.876,16.205,,
157,07/21/2014 11:06:00 AM,24.465,61.408,16.579,,
158,07/21/2014 11:07:00 AM,24.465,61.194,16.524,,
159,07/21/2014 11:08:00 AM,24.489,58.487,15.836,,
160,07/21/2014 11:09:00 AM,24.465,58.978,15.945,,
161,07/21/2014 11:10:00 AM,24.465,60.795,16.421,,
162,07/21/2014 11:11:00 AM,24.465,61.990,16.728,,
163,07/21/2014 11:12:00 AM,24.489,59.722,16.164,,
164,07/21/2014 11:13:00 AM,24.513,58.212,15.785,,
165,07/21/2014 11:14:00 AM,24.465,59.410,16.059,,
166,07/21/2014 11:15:00 AM,24.489,61.013,16.500,,
167,07/21/2014 11:16:00 AM,24.489,61.259,16.564,,
168,07/21/2014 11:17:00 AM,24.489,58.394,15.812,,
169,07/21/2014 11:18:00 AM,24.513,58.057,15.744,,
170,07/21/2014 11:19:00 AM,24.513,59.479,16.123,,
171,07/21/2014 11:20:00 AM,24.513,61.263,16.587,,
172,07/21/2014 11:21:00 AM,24.489,61.197,16.548,,
173,07/21/2014 11:22:00 AM,24.489,58.549,15.853,,
174,07/21/2014 11:23:00 AM,24.465,58.576,15.838,,
175,07/21/2014 11:24:00 AM,24.465,60.395,16.318,,
176,07/21/2014 11:25:00 AM,24.465,61.837,16.689,,
177,07/21/2014 11:26:00 AM,24.465,59.286,16.027,,
178,07/21/2014 11:27:00 AM,24.489,58.951,15.960,,
179,07/21/2014 11:28:00 AM,24.489,60.153,16.277,,
180,07/21/2014 11:29:00 AM,24.489,61.596,16.650,,
181,07/21/2014 11:30:00 AM,24.489,60.307,16.317,,
182,07/21/2014 11:31:00 AM,24.489,58.425,15.820,,
183,07/21/2014 11:32:00 AM,24.489,59.537,16.115,,
184,07/21/2014 11:33:00 AM,24.465,61.255,16.540,,
185,07/21/2014 11:34:00 AM,24.489,61.381,16.595,,
186,07/21/2014 11:35:00 AM,24.513,58.367,15.827,,
187,07/21/2014 11:36:00 AM,24.513,58.274,15.802,,
188,07/21/2014 11:37:00 AM,24.513,59.849,16.220,,
189,07/21/2014 11:38:00 AM,24.513,61.385,16.619,,
190,07/21/2014 11:39:00 AM,24.513,59.911,16.236,,
191,07/21/2014 11:40:00 AM,24.513,58.800,15.943,,
192,07/21/2014 11:41:00 AM,24.489,59.968,16.229,,
193,07/21/2014 11:42:00 AM,24.489,61.473,16.619,,
194,07/21/2014 11:43:00 AM,24.489,61.565,16.642,,
195,07/21/2014 11:44:00 AM,24.513,58.707,15.918,,
196,07/21/2014 11:45:00 AM,24.513,57.530,15.601,,
197,07/21/2014 11:46:00 AM,24.489,59.074,15.993,,
198,07/21/2014 11:47:00 AM,24.465,61.071,16.493,,
199,07/21/2014 11:48:00 AM,24.465,60.979,16.469,,
200,07/21/2014 11:49:00 AM,24.465,58.576,15.838,,
201,07/21/2014 11:50:00 AM,24.465,59.194,16.002,,
202,07/21/2014 11:51:00 AM,24.441,60.607,16.350,,
203,07/21/2014 11:52:00 AM,24.465,62.081,16.751,,
204,07/21/2014 11:53:00 AM,24.465,60.641,16.381,,
205,07/21/2014 11:54:00 AM,24.465,58.235,15.746,,
206,07/21/2014 11:55:00 AM,24.465,58.854,15.912,,
207,07/21/2014 11:56:00 AM,24.489,60.338,16.325,,
208,07/21/2014 11:57:00 AM,24.489,61.412,16.603,,
209,07/21/2014 11:58:00 AM,24.489,59.043,15.985,,
210,07/21/2014 11:59:00 AM,24.513,58.181,15.777,,
211,07/21/2014 12:00:00 PM,24.489,59.537,16.115,,
212,07/21/2014 12:01:00 PM,24.489,61.259,16.564,,
213,07/21/2014 12:02:00 PM,24.513,61.201,16.572,,
214,07/21/2014 12:03:00 PM,24.513,58.459,15.852,,
215,07/21/2014 12:04:00 PM,24.489,58.610,15.870,,
216,07/21/2014 12:05:00 PM,24.489,60.215,16.293,,
217,07/21/2014 12:06:00 PM,24.489,61.657,16.666,,
218,07/21/2014 12:07:00 PM,24.489,59.414,16.083,,
219,07/21/2014 12:08:00 PM,24.489,59.105,16.001,,
220,07/21/2014 12:09:00 PM,24.489,60.614,16.397,,
221,07/21/2014 12:10:00 PM,24.489,61.963,16.744,,
222,07/21/2014 12:11:00 PM,24.489,59.660,16.148,,
223,07/21/2014 12:12:00 PM,24.489,59.629,16.140,,
224,07/21/2014 12:13:00 PM,24.489,61.044,16.508,,
225,07/21/2014 12:14:00 PM,24.513,60.587,16.413,,
226,07/21/2014 12:15:00 PM,24.513,59.263,16.066,,
227,07/21/2014 12:16:00 PM,24.513,60.372,16.357,,
228,07/21/2014 12:17:00 PM,24.513,61.538,16.658,,
229,07/21/2014 12:18:00 PM,24.513,59.016,16.000,,
230,07/21/2014 12:19:00 PM,24.537,59.143,16.057,,
231,07/21/2014 12:20:00 PM,24.513,60.925,16.500,,
232,07/21/2014 12:21:00 PM,24.537,60.776,16.484,,
233,07/21/2014 12:22:00 PM,24.513,58.831,15.951,,
234,07/21/2014 12:23:00 PM,24.513,60.003,16.261,,
235,07/21/2014 12:24:00 PM,24.513,61.661,16.690,,
236,07/21/2014 12:25:00 PM,24.513,60.188,16.309,,
237,07/21/2014 12:26:00 PM,24.537,59.112,16.049,,
238,07/21/2014 12:27:00 PM,24.513,60.710,16.445,,
239,07/21/2014 12:28:00 PM,24.489,61.504,16.627,,
240,07/21/2014 12:29:00 PM,24.513,59.448,16.115,,
241,07/21/2014 12:30:00 PM,24.513,59.880,16.228,,
242,07/21/2014 12:31:00 PM,24.513,61.079,16.540,,
243,07/21/2014 12:32:00 PM,24.489,60.768,16.437,,
244,07/21/2014 12:33:00 PM,24.489,59.568,16.124,,
245,07/21/2014 12:34:00 PM,24.513,60.495,16.389,,
246,07/21/2014 12:35:00 PM,24.489,61.412,16.603,,
247,07/21/2014 12:36:00 PM,24.489,59.414,16.083,,
248,07/21/2014 12:37:00 PM,24.513,59.941,16.244,,
249,07/21/2014 12:38:00 PM,24.513,61.508,16.650,,
250,07/21/2014 12:39:00 PM,24.513,59.016,16.000,,
251,07/21/2014 12:40:00 PM,24.513,58.800,15.943,,
252,07/21/2014 12:41:00 PM,24.489,60.091,16.261,,
253,07/21/2014 12:42:00 PM,24.513,61.661,16.690,,
254,07/21/2014 12:43:00 PM,24.513,60.557,16.405,,
255,07/21/2014 12:44:00 PM,24.513,57.840,15.685,,
256,07/21/2014 12:45:00 PM,24.513,58.490,15.860,,
257,07/21/2014 12:46:00 PM,24.489,60.245,16.301,,
258,07/21/2014 12:47:00 PM,24.489,61.473,16.619,,
259,07/21/2014 12:48:00 PM,24.489,59.321,16.058,,
260,07/21/2014 12:49:00 PM,24.489,59.506,16.107,,
261,07/21/2014 12:50:00 PM,24.489,60.891,16.469,,
262,07/21/2014 12:51:00 PM,24.489,60.645,16.405,,
263,07/21/2014 12:52:00 PM,24.513,59.479,16.123,,
264,07/21/2014 12:53:00 PM,24.513,60.618,16.421,,
265,07/21/2014 12:54:00 PM,24.513,61.692,16.697,,
266,07/21/2014 12:55:00 PM,24.513,59.140,16.033,,
267,07/21/2014 12:56:00 PM,24.513,58.212,15.785,,
268,07/21/2014 12:57:00 PM,24.537,59.637,16.187,,
269,07/21/2014 12:58:00 PM,24.513,61.263,16.587,,
270,07/21/2014 12:59:00 PM,24.537,60.007,16.284,,
271,07/21/2014 01:00:00 PM,24.537,59.421,16.130,,
272,07/21/2014 01:01:00 PM,24.537,60.868,16.508,,
273,07/21/2014 01:02:00 PM,24.537,61.082,16.564,,
274,07/21/2014 01:03:00 PM,24.537,58.463,15.875,,
275,07/21/2014 01:04:00 PM,24.513,59.232,16.058,,
276,07/21/2014 01:05:00 PM,24.513,60.710,16.445,,
277,07/21/2014 01:06:00 PM,24.513,61.692,16.697,,
278,07/21/2014 01:07:00 PM,24.513,59.325,16.082,,
279,07/21/2014 01:08:00 PM,24.513,59.140,16.033,,
280,07/21/2014 01:09:00 PM,24.489,60.584,16.389,,
281,07/21/2014 01:10:00 PM,24.513,61.845,16.736,,
282,07/21/2014 01:11:00 PM,24.537,59.143,16.057,,
283,07/21/2014 01:12:00 PM,24.537,57.999,15.750,,
284,07/21/2014 01:13:00 PM,24.537,59.298,16.098,,
285,07/21/2014 01:14:00 PM,24.513,60.894,16.492,,
286,07/21/2014 01:15:00 PM,24.513,60.649,16.429,,
287,07/21/2014 01:16:00 PM,24.489,59.198,16.026,,
288,07/21/2014 01:17:00 PM,24.513,59.972,16.252,,
289,07/21/2014 01:18:00 PM,24.513,61.355,16.611,,
290,07/21/2014 01:19:00 PM,24.513,61.447,16.635,,
291,07/21/2014 01:20:00 PM,24.489,58.703,15.894,,
292,07/21/2014 01:21:00 PM,24.489,58.641,15.878,,
293,07/21/2014 01:22:00 PM,24.513,60.249,16.325,,
294,07/21/2014 01:23:00 PM,24.489,61.412,16.603,,
295,07/21/2014 01:24:00 PM,24.489,59.629,16.140,,
296,07/21/2014 01:25:00 PM,24.489,60.184,16.285,,
297,07/21/2014 01:26:00 PM,24.489,61.443,16.611,,
298,07/21/2014 01:27:00 PM,24.513,60.034,16.269,,
299,07/21/2014 01:28:00 PM,24.537,58.030,15.759,,
300,07/21/2014 01:29:00 PM,24.489,59.444,16.091,,
301,07/21/2014 01:30:00 PM,24.513,61.017,16.524,,
302,07/21/2014 01:31:00 PM,24.489,60.983,16.493,,
303,07/21/2014 01:32:00 PM,24.489,59.074,15.993,,
304,07/21/2014 01:33:00 PM,24.489,59.876,16.205,,
305,07/21/2014 01:34:00 PM,24.489,61.136,16.532,,
306,07/21/2014 01:35:00 PM,24.489,60.860,16.461,,
307,07/21/2014 01:36:00 PM,24.513,59.232,16.058,,
308,07/21/2014 01:37:00 PM,24.513,60.157,16.301,,
309,07/21/2014 01:38:00 PM,24.513,61.569,16.666,,
310,07/21/2014 01:39:00 PM,24.513,60.003,16.261,,
311,07/21/2014 01:40:00 PM,24.513,58.521,15.868,,
312,07/21/2014 01:41:00 PM,24.513,59.510,16.131,,
313,07/21/2014 01:42:00 PM,24.489,61.228,16.556,,
314,07/21/2014 01:43:00 PM,24.489,61.596,16.650,,
315,07/21/2014 01:44:00 PM,24.513,58.583,15.885,,
316,07/21/2014 01:45:00 PM,24.537,57.844,15.709,,
317,07/21/2014 01:46:00 PM,24.537,59.143,16.057,,
318,07/21/2014 01:47:00 PM,24.537,60.776,16.484,,
319,07/21/2014 01:48:00 PM,24.537,60.960,16.532,,
320,07/21/2014 01:49:00 PM,24.561,58.312,15.857,,
321,07/21/2014 01:50:00 PM,24.537,58.773,15.958,,
322,07/21/2014 01:51:00 PM,24.537,60.314,16.365,,
323,07/21/2014 01:52:00 PM,24.513,61.814,16.729,,
324,07/21/2014 01:53:00 PM,24.513,59.047,16.008,,
325,07/21/2014 01:54:00 PM,24.513,57.530,15.601,,
326,07/21/2014 01:55:00 PM,24.513,58.831,15.951,,
327,07/21/2014 01:56:00 PM,24.489,60.553,16.381,,
328,07/21/2014 01:57:00 PM,24.513,61.814,16.729,,
329,07/21/2014 01:58:00 PM,24.537,59.020,16.024,,
330,07/21/2014 01:59:00 PM,24.537,57.875,15.717,,
331,07/21/2014 02:00:00 PM,24.537,58.896,15.991,,
332,07/21/2014 02:01:00 PM,24.513,60.341,16.349,,
333,07/21/2014 02:02:00 PM,24.513,62.059,16.791,,
334,07/21/2014 02:03:00 PM,24.513,61.017,16.524,,
335,07/21/2014 02:04:00 PM,24.489,58.456,15.828,,
336,07/21/2014 02:05:00 PM,24.489,58.022,15.712,,
337,07/21/2014 02:06:00 PM,24.489,59.444,16.091,,
338,07/21/2014 02:07:00 PM,24.489,61.351,16.587,,
339,07/21/2014 02:08:00 PM,24.465,60.334,16.302,,
340,07/21/2014 02:09:00 PM,24.489,57.898,15.678,,
341,07/21/2014 02:10:00 PM,24.465,58.669,15.862,,
342,07/21/2014 02:11:00 PM,24.489,60.338,16.325,,
343,07/21/2014 02:12:00 PM,24.489,61.626,16.658,,
344,07/21/2014 02:13:00 PM,24.513,59.047,16.008,,
345,07/21/2014 02:14:00 PM,24.513,58.707,15.918,,
346,07/21/2014 02:15:00 PM,24.513,60.218,16.317,,
347,07/21/2014 02:16:00 PM,24.489,61.902,16.728,,
348,07/21/2014 02:17:00 PM,24.489,60.491,16.365,,
349,07/21/2014 02:18:00 PM,24.489,57.991,15.703,,
350,07/21/2014 02:19:00 PM,24.489,58.672,15.886,,
351,07/21/2014 02:20:00 PM,24.489,60.245,16.301,,
352,07/21/2014 02:21:00 PM,24.513,61.783,16.721,,
353,07/21/2014 02:22:00 PM,24.513,59.140,16.033,,
354,07/21/2014 02:23:00 PM,24.537,58.834,15.975,,
355,07/21/2014 02:24:00 PM,24.513,60.218,16.317,,
356,07/21/2014 02:25:00 PM,24.537,61.512,16.674,,
357,07/21/2014 02:26:00 PM,24.537,59.205,16.073,,
358,07/21/2014 02:27:00 PM,24.537,58.834,15.975,,
359,07/21/2014 02:28:00 PM,24.537,60.314,16.365,,
360,07/21/2014 02:29:00 PM,24.513,61.875,16.744,,
361,07/21/2014 02:30:00 PM,24.537,60.714,16.469,,
362,07/21/2014 02:31:00 PM,24.537,58.339,15.842,,
363,07/21/2014 02:32:00 PM,24.513,59.170,16.041,,
364,07/21/2014 02:33:00 PM,24.513,60.741,16.453,,
365,07/21/2014 02:34:00 PM,24.513,60.833,16.477,,
366,07/21/2014 02:35:00 PM,24.537,58.896,15.991,,
367,07/21/2014 02:36:00 PM,24.513,60.065,16.277,,
368,07/21/2014 02:37:00 PM,24.537,61.389,16.643,,
369,07/21/2014 02:38:00 PM,24.513,60.095,16.285,,
370,07/21/2014 02:39:00 PM,24.489,58.765,15.911,,
371,07/21/2014 02:40:00 PM,24.513,59.757,16.196,,
372,07/21/2014 02:41:00 PM,24.513,61.293,16.595,,
373,07/21/2014 02:42:00 PM,24.513,60.280,16.333,,
374,07/21/2014 02:43:00 PM,24.513,58.521,15.868,,
375,07/21/2014 02:44:00 PM,24.489,59.599,16.132,,
376,07/21/2014 02:45:00 PM,24.513,60.894,16.492,,
377,07/21/2014 02:46:00 PM,24.489,61.044,16.508,,
378,07/21/2014 02:47:00 PM,24.513,59.325,16.082,,
379,07/21/2014 02:48:00 PM,24.513,60.157,16.301,,
380,07/21/2014 02:49:00 PM,24.537,61.450,16.658,,
381,07/21/2014 02:50:00 PM,24.537,59.606,16.179,,
382,07/21/2014 02:51:00 PM,24.561,59.147,16.080,,
383,07/21/2014 02:52:00 PM,24.561,60.687,16.484,,
384,07/21/2014 02:53:00 PM,24.561,60.349,16.396,,
385,07/21/2014 02:54:00 PM,24.537,59.020,16.024,,
386,07/21/2014 02:55:00 PM,24.537,60.130,16.316,,
387,07/21/2014 02:56:00 PM,24.537,61.450,16.658,,
388,07/21/2014 02:57:00 PM,24.537,59.976,16.276,,
389,07/21/2014 02:58:00 PM,24.561,59.425,16.154,,
390,07/21/2014 02:59:00 PM,24.537,60.683,16.461,,
391,07/21/2014 03:00:00 PM,24.537,61.389,16.643,,
392,07/21/2014 03:01:00 PM,24.537,59.329,16.106,,
393,07/21/2014 03:02:00 PM,24.537,59.791,16.228,,
394,07/21/2014 03:03:00 PM,24.561,61.209,16.619,,
395,07/21/2014 03:04:00 PM,24.537,59.606,16.179,,
396,07/21/2014 03:05:00 PM,24.561,59.363,16.138,,
397,07/21/2014 03:06:00 PM,24.561,60.902,16.540,,
398,07/21/2014 03:07:00 PM,24.561,60.503,16.436,,
399,07/21/2014 03:08:00 PM,24.561,59.085,16.064,,
400,07/21/2014 03:09:00 PM,24.561,59.857,16.268,,
401,07/21/2014 03:10:00 PM,24.537,61.175,16.587,,
402,07/21/2014 03:11:00 PM,24.561,59.826,16.259,,
403,07/21/2014 03:12:00 PM,24.561,59.116,16.072,,
404,07/21/2014 03:13:00 PM,24.561,60.226,16.364,,
405,07/21/2014 03:14:00 PM,24.561,61.546,16.706,,
406,07/21/2014 03:15:00 PM,24.561,59.271,16.113,,
407,07/21/2014 03:16:00 PM,24.586,59.151,16.104,,
408,07/21/2014 03:17:00 PM,24.561,60.595,16.460,,
409,07/21/2014 03:18:00 PM,24.561,60.534,16.444,,
410,07/21/2014 03:19:00 PM,24.561,58.776,15.982,,
411,07/21/2014 03:20:00 PM,24.586,59.614,16.226,,
412,07/21/2014 03:21:00 PM,24.586,60.753,16.524,,
413,07/21/2014 03:22:00 PM,24.561,60.872,16.532,,
414,07/21/2014 03:23:00 PM,24.561,59.024,16.048,,
415,07/21/2014 03:24:00 PM,24.537,59.760,16.220,,
416,07/21/2014 03:25:00 PM,24.537,61.021,16.548,,
417,07/21/2014 03:26:00 PM,24.561,60.503,16.436,,
418,07/21/2014 03:27:00 PM,24.561,59.147,16.080,,
419,07/21/2014 03:28:00 PM,24.537,60.314,16.365,,
420,07/21/2014 03:29:00 PM,24.537,61.512,16.674,,
421,07/21/2014 03:30:00 PM,24.561,60.072,16.324,,
422,07/21/2014 03:31:00 PM,24.561,58.281,15.849,,
423,07/21/2014 03:32:00 PM,24.561,59.579,16.195,,
424,07/21/2014 03:33:00 PM,24.561,61.025,16.572,,
425,07/21/2014 03:34:00 PM,24.561,60.994,16.564,,
