"Plot Title: HOBO 1A Chamber 1"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10561439, SEN S/N: 10561439)","RH, % (LGR S/N: 10561439, SEN S/N: 10561439)","DewPt, °C (LGR S/N: 10561439, SEN S/N: 10561439)","Button Down (LGR S/N: 10561439, SEN S/N: 10561439)","Button Up (LGR S/N: 10561439, SEN S/N: 10561439)","Stopped (LGR S/N: 10561439, SEN S/N: 10561439)","End Of File (LGR S/N: 10561439, SEN S/N: 10561439)"
17810,08/02/2014 05:19:00 PM,22.015,64.133,14.944,,,,
17811,08/02/2014 05:20:00 PM,22.015,63.831,14.870,,,,
17812,08/02/2014 05:21:00 PM,22.015,64.163,14.951,,,,
17813,08/02/2014 05:22:00 PM,22.015,64.584,15.053,,,,
17814,08/02/2014 05:23:00 PM,22.039,64.438,15.040,,,,
17815,08/02/2014 05:24:00 PM,22.039,64.287,15.004,,,,
17816,08/02/2014 05:25:00 PM,22.039,63.745,14.872,,,,
17817,08/02/2014 05:26:00 PM,22.015,63.892,14.885,,,,
17818,08/02/2014 05:27:00 PM,21.991,63.797,14.840,,,,
17819,08/02/2014 05:28:00 PM,21.967,64.215,14.918,,,,
17820,08/02/2014 05:29:00 PM,21.943,64.151,14.880,,,,
17821,08/02/2014 05:30:00 PM,21.967,64.726,15.042,,,,
17822,08/02/2014 05:31:00 PM,21.967,64.606,15.013,,,,
17823,08/02/2014 05:32:00 PM,21.967,64.245,14.926,,,,
17824,08/02/2014 05:33:00 PM,21.967,64.155,14.904,,,,
17825,08/02/2014 05:34:00 PM,21.967,64.395,14.962,,,,
17826,08/02/2014 05:35:00 PM,21.967,64.756,15.049,,,,
17827,08/02/2014 05:36:00 PM,21.967,64.486,14.984,,,,
17828,08/02/2014 05:37:00 PM,21.991,64.460,15.000,,,,
17829,08/02/2014 05:38:00 PM,21.991,64.219,14.942,,,,
17830,08/02/2014 05:39:00 PM,21.991,64.068,14.905,,,,
17831,08/02/2014 05:40:00 PM,21.967,63.974,14.860,,,,
17832,08/02/2014 05:41:00 PM,21.967,64.034,14.874,,,,
17833,08/02/2014 05:42:00 PM,21.943,64.391,14.938,,,,
17834,08/02/2014 05:43:00 PM,21.967,64.395,14.962,,,,
17835,08/02/2014 05:44:00 PM,21.967,64.365,14.955,,,,
17836,08/02/2014 05:45:00 PM,21.991,64.339,14.971,,,,
17837,08/02/2014 05:46:00 PM,21.967,64.004,14.867,,,,
17838,08/02/2014 05:47:00 PM,21.967,64.094,14.889,,,,
17839,08/02/2014 05:48:00 PM,21.967,64.606,15.013,,,,
17840,08/02/2014 05:49:00 PM,21.967,64.305,14.940,,,,
17841,08/02/2014 05:50:00 PM,21.991,64.249,14.949,,,,
17842,08/02/2014 05:51:00 PM,22.015,64.163,14.951,,,,
17843,08/02/2014 05:52:00 PM,22.015,64.072,14.929,,,,
17844,08/02/2014 05:53:00 PM,21.991,63.677,14.810,,,,
17845,08/02/2014 05:54:00 PM,21.991,63.948,14.876,,,,
17846,08/02/2014 05:55:00 PM,21.967,64.064,14.882,,,,
17847,08/02/2014 05:56:00 PM,21.967,64.245,14.926,,,,
17848,08/02/2014 05:57:00 PM,21.967,63.884,14.838,,,,
17849,08/02/2014 05:58:00 PM,21.967,64.305,14.940,,,,
17850,08/02/2014 05:59:00 PM,21.967,64.125,14.896,,,,
17851,08/02/2014 06:00:00 PM,21.967,64.125,14.896,,,,
17852,08/02/2014 06:01:00 PM,21.967,64.094,14.889,,,,
17853,08/02/2014 06:02:00 PM,21.967,63.974,14.860,,,,
17854,08/02/2014 06:03:00 PM,21.943,64.090,14.865,,,,
17855,08/02/2014 06:04:00 PM,21.943,63.849,14.807,,,,
17856,08/02/2014 06:05:00 PM,21.943,64.090,14.865,,,,
17857,08/02/2014 06:06:00 PM,21.943,64.151,14.880,,,,
17858,08/02/2014 06:07:00 PM,21.943,64.421,14.946,,,,
17859,08/02/2014 06:08:00 PM,21.943,64.421,14.946,,,,
17860,08/02/2014 06:09:00 PM,21.943,64.421,14.946,,,,
17861,08/02/2014 06:10:00 PM,21.967,64.546,14.998,,,,
17862,08/02/2014 06:11:00 PM,21.967,64.245,14.926,,,,
17863,08/02/2014 06:12:00 PM,21.967,63.974,14.860,,,,
17864,08/02/2014 06:13:00 PM,21.967,64.185,14.911,,,,
17865,08/02/2014 06:14:00 PM,21.967,64.125,14.896,,,,
17866,08/02/2014 06:15:00 PM,21.967,64.245,14.926,,,,
17867,08/02/2014 06:16:00 PM,21.943,64.512,14.967,,,,
17868,08/02/2014 06:17:00 PM,21.967,64.486,14.984,,,,
17869,08/02/2014 06:18:00 PM,21.967,64.275,14.933,,,,
17870,08/02/2014 06:19:00 PM,21.967,64.185,14.911,,,,
17871,08/02/2014 06:20:00 PM,21.967,64.486,14.984,,,,
17872,08/02/2014 06:21:00 PM,21.967,63.974,14.860,,,,
17873,08/02/2014 06:22:00 PM,21.943,63.819,14.800,,,,
17874,08/02/2014 06:23:00 PM,21.943,63.940,14.829,,,,
17875,08/02/2014 06:24:00 PM,21.919,64.086,14.842,,,,
17876,08/02/2014 06:25:00 PM,21.943,64.241,14.902,,,,
17877,08/02/2014 06:26:00 PM,21.919,64.387,14.915,,,,
17878,08/02/2014 06:27:00 PM,21.943,64.482,14.960,,,,
17879,08/02/2014 06:28:00 PM,21.943,64.211,14.895,,,,
17880,08/02/2014 06:29:00 PM,21.943,64.211,14.895,,,,
17881,08/02/2014 06:30:00 PM,21.943,64.361,14.931,,,,
17882,08/02/2014 06:31:00 PM,21.943,64.060,14.858,,,,
17883,08/02/2014 06:32:00 PM,21.943,63.970,14.836,,,,
17884,08/02/2014 06:33:00 PM,21.919,64.056,14.835,,,,
17885,08/02/2014 06:34:00 PM,21.919,64.116,14.849,,,,
17886,08/02/2014 06:35:00 PM,21.919,63.996,14.820,,,,
17887,08/02/2014 06:36:00 PM,21.919,64.267,14.886,,,,
17888,08/02/2014 06:37:00 PM,21.919,64.147,14.856,,,,
17889,08/02/2014 06:38:00 PM,21.919,64.147,14.856,,,,
17890,08/02/2014 06:39:00 PM,21.919,64.327,14.900,,,,
17891,08/02/2014 06:40:00 PM,21.919,64.086,14.842,,,,
17892,08/02/2014 06:41:00 PM,21.919,64.417,14.922,,,,
17893,08/02/2014 06:42:00 PM,21.919,64.387,14.915,,,,
17894,08/02/2014 06:43:00 PM,21.943,64.241,14.902,,,,
17895,08/02/2014 06:44:00 PM,21.943,64.211,14.895,,,,
17896,08/02/2014 06:45:00 PM,21.967,64.275,14.933,,,,
17897,08/02/2014 06:46:00 PM,21.967,64.245,14.926,,,,
17898,08/02/2014 06:47:00 PM,21.967,64.365,14.955,,,,
17899,08/02/2014 06:48:00 PM,21.991,64.219,14.942,,,,
17900,08/02/2014 06:49:00 PM,21.967,64.064,14.882,,,,
17901,08/02/2014 06:50:00 PM,21.967,64.064,14.882,,,,
17902,08/02/2014 06:51:00 PM,21.967,63.733,14.801,,,,
17903,08/02/2014 06:52:00 PM,21.943,64.030,14.851,,,,
17904,08/02/2014 06:53:00 PM,21.943,64.120,14.873,,,,
17905,08/02/2014 06:54:00 PM,21.967,64.275,14.933,,,,
17906,08/02/2014 06:55:00 PM,21.967,64.125,14.896,,,,
17907,08/02/2014 06:56:00 PM,21.967,63.944,14.853,,,,
17908,08/02/2014 06:57:00 PM,21.967,64.064,14.882,,,,
17909,08/02/2014 06:58:00 PM,21.967,64.576,15.005,,,,
17910,08/02/2014 06:59:00 PM,21.967,64.425,14.969,,,,
17911,08/02/2014 07:00:00 PM,21.991,64.008,14.891,,,,
17912,08/02/2014 07:01:00 PM,21.991,63.978,14.883,,,,
17913,08/02/2014 07:02:00 PM,21.991,63.918,14.869,,,,
17914,08/02/2014 07:03:00 PM,21.967,64.215,14.918,,,,
17915,08/02/2014 07:04:00 PM,21.967,64.155,14.904,,,,
17916,08/02/2014 07:05:00 PM,21.943,64.060,14.858,,,,
17917,08/02/2014 07:06:00 PM,21.919,64.026,14.827,,,,
17918,08/02/2014 07:07:00 PM,21.919,64.417,14.922,,,,
17919,08/02/2014 07:08:00 PM,21.919,64.327,14.900,,,,
17920,08/02/2014 07:09:00 PM,21.919,63.996,14.820,,,,
17921,08/02/2014 07:10:00 PM,21.919,63.996,14.820,,,,
17922,08/02/2014 07:11:00 PM,21.919,64.327,14.900,,,,
17923,08/02/2014 07:12:00 PM,21.919,64.357,14.907,,,,
17924,08/02/2014 07:13:00 PM,21.895,64.293,14.869,,,,
17925,08/02/2014 07:14:00 PM,21.919,64.357,14.907,,,,
17926,08/02/2014 07:15:00 PM,21.919,64.417,14.922,,,,
17927,08/02/2014 07:16:00 PM,21.943,64.451,14.953,,,,
17928,08/02/2014 07:17:00 PM,21.943,64.241,14.902,,,,
17929,08/02/2014 07:18:00 PM,21.943,64.271,14.909,,,,
17930,08/02/2014 07:19:00 PM,21.967,64.486,14.984,,,,
17931,08/02/2014 07:20:00 PM,21.967,64.456,14.976,,,,
17932,08/02/2014 07:21:00 PM,21.991,64.550,15.022,,,,
17933,08/02/2014 07:22:00 PM,21.991,64.399,14.986,,,,
17934,08/02/2014 07:23:00 PM,21.991,63.978,14.883,,,,
17935,08/02/2014 07:24:00 PM,21.991,63.918,14.869,,,,
17936,08/02/2014 07:25:00 PM,21.967,63.793,14.816,,,,
17937,08/02/2014 07:26:00 PM,21.943,64.030,14.851,,,,
17938,08/02/2014 07:27:00 PM,21.943,64.271,14.909,,,,
17939,08/02/2014 07:28:00 PM,21.943,64.421,14.946,,,,
17940,08/02/2014 07:29:00 PM,21.943,64.361,14.931,,,,
17941,08/02/2014 07:30:00 PM,21.967,64.395,14.962,,,,
17942,08/02/2014 07:31:00 PM,21.967,64.034,14.874,,,,
17943,08/02/2014 07:32:00 PM,21.967,63.974,14.860,,,,
17944,08/02/2014 07:33:00 PM,21.943,64.000,14.844,,,,
17945,08/02/2014 07:34:00 PM,21.943,64.060,14.858,,,,
17946,08/02/2014 07:35:00 PM,21.919,64.267,14.886,,,,
17947,08/02/2014 07:36:00 PM,21.943,64.451,14.953,,,,
17948,08/02/2014 07:37:00 PM,21.943,64.572,14.982,,,,
17949,08/02/2014 07:38:00 PM,21.967,64.486,14.984,,,,
17950,08/02/2014 07:39:00 PM,21.967,64.245,14.926,,,,
17951,08/02/2014 07:40:00 PM,21.967,64.094,14.889,,,,
17952,08/02/2014 07:41:00 PM,21.967,64.004,14.867,,,,
17953,08/02/2014 07:42:00 PM,21.943,64.151,14.880,,,,
17954,08/02/2014 07:43:00 PM,21.943,64.421,14.946,,,,
17955,08/02/2014 07:44:00 PM,21.943,64.451,14.953,,,,
17956,08/02/2014 07:45:00 PM,21.967,64.305,14.940,,,,
17957,08/02/2014 07:46:00 PM,21.967,64.155,14.904,,,,
17958,08/02/2014 07:47:00 PM,21.967,64.094,14.889,,,,
17959,08/02/2014 07:48:00 PM,21.967,64.215,14.918,,,,
17960,08/02/2014 07:49:00 PM,21.967,64.245,14.926,,,,
17961,08/02/2014 07:50:00 PM,21.967,64.395,14.962,,,,
17962,08/02/2014 07:51:00 PM,21.991,64.399,14.986,,,,
17963,08/02/2014 07:52:00 PM,21.967,64.034,14.874,,,,
17964,08/02/2014 07:53:00 PM,21.991,63.978,14.883,,,,
17965,08/02/2014 07:54:00 PM,21.967,63.974,14.860,,,,
17966,08/02/2014 07:55:00 PM,21.967,64.034,14.874,,,,
17967,08/02/2014 07:56:00 PM,21.967,64.395,14.962,,,,
17968,08/02/2014 07:57:00 PM,21.967,64.335,14.947,,,,
17969,08/02/2014 07:58:00 PM,21.967,63.884,14.838,,,,
17970,08/02/2014 07:59:00 PM,21.943,64.000,14.844,,,,
17971,08/02/2014 08:00:00 PM,21.943,64.151,14.880,,,,
17972,08/02/2014 08:01:00 PM,21.943,64.331,14.924,,,,
17973,08/02/2014 08:02:00 PM,21.967,64.245,14.926,,,,
17974,08/02/2014 08:03:00 PM,21.967,64.155,14.904,,,,
17975,08/02/2014 08:04:00 PM,21.967,64.064,14.882,,,,
17976,08/02/2014 08:05:00 PM,21.943,64.211,14.895,,,,
17977,08/02/2014 08:06:00 PM,21.943,64.151,14.880,,,,
17978,08/02/2014 08:07:00 PM,21.943,64.241,14.902,,,,
17979,08/02/2014 08:08:00 PM,21.967,64.365,14.955,,,,
17980,08/02/2014 08:09:00 PM,21.967,64.456,14.976,,,,
17981,08/02/2014 08:10:00 PM,21.991,64.219,14.942,,,,
17982,08/02/2014 08:11:00 PM,21.967,64.094,14.889,,,,
17983,08/02/2014 08:12:00 PM,21.991,64.309,14.964,,,,
17984,08/02/2014 08:13:00 PM,21.991,63.918,14.869,,,,
17985,08/02/2014 08:14:00 PM,21.967,63.793,14.816,,,,
17986,08/02/2014 08:15:00 PM,21.967,64.034,14.874,,,,
17987,08/02/2014 08:16:00 PM,21.943,64.181,14.887,,,,
17988,08/02/2014 08:17:00 PM,21.943,63.970,14.836,,,,
17989,08/02/2014 08:18:00 PM,21.943,63.970,14.836,,,,
17990,08/02/2014 08:19:00 PM,21.919,64.116,14.849,,,,
17991,08/02/2014 08:20:00 PM,21.943,64.451,14.953,,,,
17992,08/02/2014 08:21:00 PM,21.919,64.357,14.907,,,,
17993,08/02/2014 08:22:00 PM,21.943,64.151,14.880,,,,
17994,08/02/2014 08:23:00 PM,21.943,64.120,14.873,,,,
17995,08/02/2014 08:24:00 PM,21.967,64.395,14.962,,,,
17996,08/02/2014 08:25:00 PM,21.967,64.305,14.940,,,,
17997,08/02/2014 08:26:00 PM,21.967,64.305,14.940,,,,
17998,08/02/2014 08:27:00 PM,21.967,64.185,14.911,,,,
17999,08/02/2014 08:28:00 PM,21.991,64.339,14.971,,,,
18000,08/02/2014 08:29:00 PM,21.991,64.038,14.898,,,,
18001,08/02/2014 08:30:00 PM,21.967,64.215,14.918,,,,
18002,08/02/2014 08:31:00 PM,21.967,64.125,14.896,,,,
18003,08/02/2014 08:32:00 PM,21.943,64.151,14.880,,,,
18004,08/02/2014 08:33:00 PM,21.919,64.357,14.907,,,,
18005,08/02/2014 08:34:00 PM,21.919,64.447,14.929,,,,
18006,08/02/2014 08:35:00 PM,21.919,64.508,14.944,,,,
18007,08/02/2014 08:36:00 PM,21.919,64.628,14.973,,,,
18008,08/02/2014 08:37:00 PM,21.943,64.692,15.011,,,,
18009,08/02/2014 08:38:00 PM,21.919,64.177,14.864,,,,
18010,08/02/2014 08:39:00 PM,21.943,64.572,14.982,,,,
18011,08/02/2014 08:40:00 PM,21.919,64.357,14.907,,,,
18012,08/02/2014 08:41:00 PM,21.943,64.301,14.916,,,,
18013,08/02/2014 08:42:00 PM,21.943,64.872,15.054,,,,
18014,08/02/2014 08:43:00 PM,21.943,64.782,15.032,,,,
18015,08/02/2014 08:44:00 PM,21.967,64.425,14.969,,,,
18016,08/02/2014 08:45:00 PM,21.967,64.486,14.984,,,,
18017,08/02/2014 08:46:00 PM,21.967,64.486,14.984,,,,
18018,08/02/2014 08:47:00 PM,21.967,64.275,14.933,,,,
18019,08/02/2014 08:48:00 PM,21.967,64.185,14.911,,,,
18020,08/02/2014 08:49:00 PM,21.967,64.275,14.933,,,,
18021,08/02/2014 08:50:00 PM,21.943,64.512,14.967,,,,
18022,08/02/2014 08:51:00 PM,21.943,64.451,14.953,,,,
18023,08/02/2014 08:52:00 PM,21.943,64.361,14.931,,,,
18024,08/02/2014 08:53:00 PM,21.943,64.391,14.938,,,,
18025,08/02/2014 08:54:00 PM,21.943,64.391,14.938,,,,
18026,08/02/2014 08:55:00 PM,21.943,64.451,14.953,,,,
18027,08/02/2014 08:56:00 PM,21.943,64.782,15.032,,,,
18028,08/02/2014 08:57:00 PM,21.967,64.816,15.063,,,,
18029,08/02/2014 08:58:00 PM,21.967,64.335,14.947,,,,
18030,08/02/2014 08:59:00 PM,21.967,64.666,15.027,,,,
18031,08/02/2014 09:00:00 PM,21.991,64.279,14.956,,,,
18032,08/02/2014 09:01:00 PM,21.967,64.004,14.867,,,,
18033,08/02/2014 09:02:00 PM,21.967,63.944,14.853,,,,
18034,08/02/2014 09:03:00 PM,21.943,64.241,14.902,,,,
18035,08/02/2014 09:04:00 PM,21.943,64.451,14.953,,,,
18036,08/02/2014 09:05:00 PM,21.967,64.245,14.926,,,,
18037,08/02/2014 09:06:00 PM,21.943,64.241,14.902,,,,
18038,08/02/2014 09:07:00 PM,21.943,63.940,14.829,,,,
18039,08/02/2014 09:08:00 PM,21.943,63.819,14.800,,,,
18040,08/02/2014 09:09:00 PM,21.943,64.211,14.895,,,,
18041,08/02/2014 09:10:00 PM,21.943,64.271,14.909,,,,
18042,08/02/2014 09:11:00 PM,21.943,64.301,14.916,,,,
18043,08/02/2014 09:12:00 PM,21.943,64.271,14.909,,,,
18044,08/02/2014 09:13:00 PM,21.943,63.940,14.829,,,,
18045,08/02/2014 09:14:00 PM,21.943,63.910,14.822,,,,
18046,08/02/2014 09:15:00 PM,21.943,64.181,14.887,,,,
18047,08/02/2014 09:16:00 PM,21.919,64.147,14.856,,,,
18048,08/02/2014 09:17:00 PM,21.919,64.417,14.922,,,,
18049,08/02/2014 09:18:00 PM,21.919,64.177,14.864,,,,
18050,08/02/2014 09:19:00 PM,21.919,64.387,14.915,,,,
18051,08/02/2014 09:20:00 PM,21.919,64.207,14.871,,,,
18052,08/02/2014 09:21:00 PM,21.919,64.387,14.915,,,,
18053,08/02/2014 09:22:00 PM,21.943,64.482,14.960,,,,
18054,08/02/2014 09:23:00 PM,21.943,64.512,14.967,,,,
18055,08/02/2014 09:24:00 PM,21.967,64.546,14.998,,,,
18056,08/02/2014 09:25:00 PM,21.967,64.245,14.926,,,,
18057,08/02/2014 09:26:00 PM,21.967,63.853,14.831,,,,
18058,08/02/2014 09:27:00 PM,21.967,64.004,14.867,,,,
18059,08/02/2014 09:28:00 PM,21.967,64.275,14.933,,,,
18060,08/02/2014 09:29:00 PM,21.967,64.305,14.940,,,,
18061,08/02/2014 09:30:00 PM,21.991,64.430,14.993,,,,
18062,08/02/2014 09:31:00 PM,21.991,64.309,14.964,,,,
18063,08/02/2014 09:32:00 PM,21.991,64.008,14.891,,,,
18064,08/02/2014 09:33:00 PM,21.991,64.219,14.942,,,,
18065,08/02/2014 09:34:00 PM,21.991,64.189,14.935,,,,
18066,08/02/2014 09:35:00 PM,21.991,64.309,14.964,,,,
18067,08/02/2014 09:36:00 PM,21.991,64.279,14.956,,,,
18068,08/02/2014 09:37:00 PM,21.991,64.219,14.942,,,,
18069,08/02/2014 09:38:00 PM,21.991,64.369,14.978,,,,
18070,08/02/2014 09:39:00 PM,21.991,64.129,14.920,,,,
18071,08/02/2014 09:40:00 PM,21.967,64.155,14.904,,,,
18072,08/02/2014 09:41:00 PM,21.967,64.576,15.005,,,,
18073,08/02/2014 09:42:00 PM,21.967,64.456,14.976,,,,
18074,08/02/2014 09:43:00 PM,21.967,64.365,14.955,,,,
18075,08/02/2014 09:44:00 PM,21.967,64.215,14.918,,,,
18076,08/02/2014 09:45:00 PM,21.967,64.185,14.911,,,,
18077,08/02/2014 09:46:00 PM,21.943,64.241,14.902,,,,
18078,08/02/2014 09:47:00 PM,21.943,64.271,14.909,,,,
18079,08/02/2014 09:48:00 PM,21.943,64.391,14.938,,,,
18080,08/02/2014 09:49:00 PM,21.943,64.632,14.996,,,,
18081,08/02/2014 09:50:00 PM,21.967,64.756,15.049,,,,
18082,08/02/2014 09:51:00 PM,21.967,64.365,14.955,,,,
18083,08/02/2014 09:52:00 PM,21.967,64.004,14.867,,,,
18084,08/02/2014 09:53:00 PM,21.967,64.034,14.874,,,,
18085,08/02/2014 09:54:00 PM,21.967,64.245,14.926,,,,
18086,08/02/2014 09:55:00 PM,21.967,64.185,14.911,,,,
18087,08/02/2014 09:56:00 PM,21.967,64.094,14.889,,,,
18088,08/02/2014 09:57:00 PM,21.967,64.185,14.911,,,,
18089,08/02/2014 09:58:00 PM,21.967,64.064,14.882,,,,
18090,08/02/2014 09:59:00 PM,21.967,64.395,14.962,,,,
18091,08/02/2014 10:00:00 PM,21.967,64.185,14.911,,,,
18092,08/02/2014 10:01:00 PM,21.967,64.064,14.882,,,,
18093,08/02/2014 10:02:00 PM,21.967,64.215,14.918,,,,
18094,08/02/2014 10:03:00 PM,21.967,64.365,14.955,,,,
18095,08/02/2014 10:04:00 PM,21.967,64.004,14.867,,,,
18096,08/02/2014 10:05:00 PM,21.967,63.974,14.860,,,,
18097,08/02/2014 10:06:00 PM,21.943,64.301,14.916,,,,
18098,08/02/2014 10:07:00 PM,21.943,64.120,14.873,,,,
18099,08/02/2014 10:08:00 PM,21.943,64.120,14.873,,,,
18100,08/02/2014 10:09:00 PM,21.943,64.030,14.851,,,,
18101,08/02/2014 10:10:00 PM,21.919,64.056,14.835,,,,
18102,08/02/2014 10:11:00 PM,21.919,63.936,14.805,,,,
18103,08/02/2014 10:12:00 PM,21.919,64.207,14.871,,,,
18104,08/02/2014 10:13:00 PM,21.943,64.421,14.946,,,,
18105,08/02/2014 10:14:00 PM,21.943,64.120,14.873,,,,
18106,08/02/2014 10:15:00 PM,21.967,63.914,14.845,,,,
18107,08/02/2014 10:16:00 PM,21.943,63.849,14.807,,,,
18108,08/02/2014 10:17:00 PM,21.919,64.147,14.856,,,,
18109,08/02/2014 10:18:00 PM,21.943,64.120,14.873,,,,
18110,08/02/2014 10:19:00 PM,21.919,64.116,14.849,,,,
18111,08/02/2014 10:20:00 PM,21.943,63.849,14.807,,,,
18112,08/02/2014 10:21:00 PM,21.943,64.030,14.851,,,,
18113,08/02/2014 10:22:00 PM,21.919,64.056,14.835,,,,
18114,08/02/2014 10:23:00 PM,21.919,64.327,14.900,,,,
18115,08/02/2014 10:24:00 PM,21.919,64.357,14.907,,,,
18116,08/02/2014 10:25:00 PM,21.943,64.181,14.887,,,,
18117,08/02/2014 10:26:00 PM,21.967,64.064,14.882,,,,
18118,08/02/2014 10:27:00 PM,21.967,63.974,14.860,,,,
18119,08/02/2014 10:28:00 PM,21.943,63.789,14.792,,,,
18120,08/02/2014 10:29:00 PM,21.943,63.880,14.814,,,,
18121,08/02/2014 10:30:00 PM,21.943,63.880,14.814,,,,
18122,08/02/2014 10:31:00 PM,21.943,64.000,14.844,,,,
18123,08/02/2014 10:32:00 PM,21.919,64.147,14.856,,,,
18124,08/02/2014 10:33:00 PM,21.919,64.237,14.878,,,,
18125,08/02/2014 10:34:00 PM,21.919,64.387,14.915,,,,
18126,08/02/2014 10:35:00 PM,21.943,64.421,14.946,,,,
18127,08/02/2014 10:36:00 PM,21.943,64.271,14.909,,,,
18128,08/02/2014 10:37:00 PM,21.943,63.910,14.822,,,,
18129,08/02/2014 10:38:00 PM,21.943,63.849,14.807,,,,
18130,08/02/2014 10:39:00 PM,21.943,64.000,14.844,,,,
18131,08/02/2014 10:40:00 PM,21.943,64.151,14.880,,,,
18132,08/02/2014 10:41:00 PM,21.943,64.090,14.865,,,,
18133,08/02/2014 10:42:00 PM,21.943,64.090,14.865,,,,
18134,08/02/2014 10:43:00 PM,21.943,64.090,14.865,,,,
18135,08/02/2014 10:44:00 PM,21.967,64.185,14.911,,,,
18136,08/02/2014 10:45:00 PM,21.967,64.275,14.933,,,,
18137,08/02/2014 10:46:00 PM,21.967,64.245,14.926,,,,
18138,08/02/2014 10:47:00 PM,21.943,64.120,14.873,,,,
18139,08/02/2014 10:48:00 PM,21.943,64.331,14.924,,,,
18140,08/02/2014 10:49:00 PM,21.967,64.004,14.867,,,,
18141,08/02/2014 10:50:00 PM,21.943,64.090,14.865,,,,
18142,08/02/2014 10:51:00 PM,21.943,64.331,14.924,,,,
18143,08/02/2014 10:52:00 PM,21.943,64.271,14.909,,,,
18144,08/02/2014 10:53:00 PM,21.943,64.181,14.887,,,,
18145,08/02/2014 10:54:00 PM,21.943,64.151,14.880,,,,
18146,08/02/2014 10:55:00 PM,21.943,63.880,14.814,,,,
18147,08/02/2014 10:56:00 PM,21.943,64.211,14.895,,,,
18148,08/02/2014 10:57:00 PM,21.943,64.151,14.880,,,,
18149,08/02/2014 10:58:00 PM,21.943,64.241,14.902,,,,
18150,08/02/2014 10:59:00 PM,21.943,64.151,14.880,,,,
18151,08/02/2014 11:00:00 PM,21.919,64.086,14.842,,,,
18152,08/02/2014 11:01:00 PM,21.919,63.966,14.813,,,,
18153,08/02/2014 11:02:00 PM,21.943,64.060,14.858,,,,
18154,08/02/2014 11:03:00 PM,21.943,64.060,14.858,,,,
18155,08/02/2014 11:04:00 PM,21.943,64.241,14.902,,,,
18156,08/02/2014 11:05:00 PM,21.943,64.271,14.909,,,,
18157,08/02/2014 11:06:00 PM,21.967,63.944,14.853,,,,
18158,08/02/2014 11:07:00 PM,21.967,63.974,14.860,,,,
18159,08/02/2014 11:08:00 PM,21.967,64.305,14.940,,,,
18160,08/02/2014 11:09:00 PM,21.967,64.004,14.867,,,,
18161,08/02/2014 11:10:00 PM,21.967,64.125,14.896,,,,
18162,08/02/2014 11:11:00 PM,21.967,64.155,14.904,,,,
18163,08/02/2014 11:12:00 PM,21.967,64.034,14.874,,,,
18164,08/02/2014 11:13:00 PM,21.967,64.064,14.882,,,,
18165,08/02/2014 11:14:00 PM,21.967,64.275,14.933,,,,
18166,08/02/2014 11:15:00 PM,21.967,64.636,15.020,,,,
18167,08/02/2014 11:16:00 PM,21.991,64.910,15.109,,,,
18168,08/02/2014 11:17:00 PM,22.015,64.434,15.017,,,,
18169,08/02/2014 11:18:00 PM,22.015,64.223,14.966,,,,
18170,08/02/2014 11:19:00 PM,22.015,64.373,15.002,,,,
18171,08/02/2014 11:20:00 PM,22.015,63.982,14.907,,,,
18172,08/02/2014 11:21:00 PM,22.015,63.892,14.885,,,,
18173,08/02/2014 11:22:00 PM,21.991,64.098,14.913,,,,
18174,08/02/2014 11:23:00 PM,21.991,64.129,14.920,,,,
18175,08/02/2014 11:24:00 PM,21.991,64.279,14.956,,,,
18176,08/02/2014 11:25:00 PM,21.991,64.309,14.964,,,,
18177,08/02/2014 11:26:00 PM,21.991,64.369,14.978,,,,
18178,08/02/2014 11:27:00 PM,21.991,64.159,14.927,,,,
18179,08/02/2014 11:28:00 PM,22.015,64.343,14.995,,,,
18180,08/02/2014 11:29:00 PM,22.015,64.404,15.009,,,,
18181,08/02/2014 11:30:00 PM,22.039,64.438,15.040,,,,
18182,08/02/2014 11:31:00 PM,22.039,64.167,14.975,,,,
18183,08/02/2014 11:32:00 PM,22.039,63.896,14.909,,,,
18184,08/02/2014 11:33:00 PM,22.039,64.107,14.960,,,,
18185,08/02/2014 11:34:00 PM,22.039,64.197,14.982,,,,
18186,08/02/2014 11:35:00 PM,22.039,63.896,14.909,,,,
18187,08/02/2014 11:36:00 PM,22.015,63.801,14.863,,,,
18188,08/02/2014 11:37:00 PM,22.015,63.892,14.885,,,,
18189,08/02/2014 11:38:00 PM,21.991,64.098,14.913,,,,
18190,08/02/2014 11:39:00 PM,21.991,64.038,14.898,,,,
18191,08/02/2014 11:40:00 PM,21.967,64.004,14.867,,,,
18192,08/02/2014 11:41:00 PM,21.967,64.395,14.962,,,,
18193,08/02/2014 11:42:00 PM,21.991,64.730,15.065,,,,
18194,08/02/2014 11:43:00 PM,21.991,64.700,15.058,,,,
18195,08/02/2014 11:44:00 PM,22.039,64.588,15.076,,,,
18196,08/02/2014 11:45:00 PM,22.039,64.016,14.938,,,,
18197,08/02/2014 11:46:00 PM,22.039,63.865,14.901,,,,
18198,08/02/2014 11:47:00 PM,22.039,63.896,14.909,,,,
18199,08/02/2014 11:48:00 PM,22.015,64.103,14.936,,,,
18200,08/02/2014 11:49:00 PM,22.015,64.434,15.017,,,,
18201,08/02/2014 11:50:00 PM,22.015,64.494,15.031,,,,
